Download Link,URL,Download Link Instances
https://www.redhat.com/es/files/resources/en-rhel-deploy-oracle-rac-database-12c-rhel-7.pdf,www.redhat.com/es/resources/deploying-oracle-rac-database-12c-rhel-7-best-practices,2
https://www.redhat.com/cms/managed-files/vi-caixa-seguradora-agile-platform-customer-snapshot-inc036,www.redhat.com/en/resources/caixa-seguradora-gains-agile-scalable-virtualization-platform,2
https://www.redhat.com/zh/files/resources/rh-customer-predictions-infographic-inc033924cd-v5-201601-,www.redhat.com/zh/resources/rh-2016-it-trends-customer-survey-infographic,2
https://www.redhat.com/en/files/resources/en-rhjb-linthicum-research-data-virtualization.pdf,www.redhat.com/en/resources/role-data-virtualization-and-data-services-era-cloud-computing,2
https://videos.cdn.redhat.com/summit2015/presentations/17852_deploy-sap-hana-on-red-hat-enterprise-linux-on-aws.pdf,www.redhat.com/en/summit/about/resources,2
https://www.redhat.com/en/files/resources/en-rh-security-infographic-v7-0515RM.pdf,www.redhat.com/en/resources/how-does-red-hat-make-you-secure,2
https://www.redhat.com/en/files/resources/en-opst-nfv-doyle-research.pdf,www.redhat.com/en/resources/analysis-open-source-nfv-innovation-telecoms,2
https://www.redhat.com/f/pdf/corp/trademark_usage.pdf,www.redhat.com/en/about/trademark-guidelines-and-policies,2
https://www.redhat.com/cms/managed-files/mi-bpm-suite6-enterprise-datasheet-inc0357730mm-201604.pdf,www.redhat.com/en/resources/red-hat-jboss-bpm-suite-6,2
https://www.redhat.com/cms/managed-files/cl-redhat-cloud-suite-datasheet-inc0368026lw-201603-en-2.pd,www.redhat.com/en/resources/red-hat-cloud-suite-public-cloud-services,2
https://www.redhat.com/es/files/resources/en-rhel-deploying-oracle-11gr2-on-rhel6.pdf,www.redhat.com/es/resources/deploying-oracle-database-11g-r2-red-hat-enterprise-linux-6,2
https://www.redhat.com/zh/files/resources/cl-openshift3-datasheet-INC0263668-0615-a4-web-zh.pdf,www.redhat.com/zh/resources/openshift-enterprise-3-red-hat,2
https://www.redhat.com/en/files/resources/en-rhjb-idc-business-value-253233.pdf,www.redhat.com/en/resources/value-red-hat-integration-products,1
